2023-06-08 08:13:20,459 DEBUG   HandlerThread:162599 [system_monitor.py:probe():210] {'os': 'Linux-6.2.0-20-generic-x86_64-with-glibc2.34', 'python': '3.8.16', 'heartbeatAt': '2023-06-08T06:13:20.448953', 'startedAt': '2023-06-08T06:13:19.964143', 'docker': None, 'cuda': None, 'args': ('-cleanrun',), 'state': 'running', 'program': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'git@github.com:alhussein-jamil/CassieRobot.git', 'commit': 'b3ceed663b26b12dccb4e34e424f47d97a260744'}, 'email': 'alhussein.jamil@polytechnique.edu', 'root': '/home/ajvendetta/CassieRobot', 'host': 'ajvendetta-AERO-16-XE5', 'username': 'ajvendetta', 'executable': '/home/ajvendetta/.pyenv/versions/3.8.16/bin/python', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2649.0340000000006, 'min': 400.0, 'max': 4180.0}, 'cpu_freq_per_core': [{'current': 400.0, 'min': 400.0, 'max': 4600.0}, {'current': 2700.0, 'min': 400.0, 'max': 4600.0}, {'current': 2700.0, 'min': 400.0, 'max': 4600.0}, {'current': 3979.605, 'min': 400.0, 'max': 4600.0}, {'current': 2700.0, 'min': 400.0, 'max': 4700.0}, {'current': 1161.697, 'min': 400.0, 'max': 4700.0}, {'current': 2289.056, 'min': 400.0, 'max': 4700.0}, {'current': 712.421, 'min': 400.0, 'max': 4700.0}, {'current': 2700.0, 'min': 400.0, 'max': 4600.0}, {'current': 3055.262, 'min': 400.0, 'max': 4600.0}, {'current': 4102.756, 'min': 400.0, 'max': 4600.0}, {'current': 931.281, 'min': 400.0, 'max': 4600.0}, {'current': 3500.06, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 3488.738, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 1051.194, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 2700.0, 'min': 400.0, 'max': 3500.0}, {'current': 1640.672, 'min': 400.0, 'max': 3500.0}], 'disk': {'total': 936.7875633239746, 'used': 306.9997329711914}, 'gpu': 'NVIDIA GeForce RTX 3070 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070 Ti Laptop GPU', 'memory_total': 8589934592}], 'memory': {'total': 15.27042007446289}}
2023-06-08 08:13:20,459 INFO    HandlerThread:162599 [system_monitor.py:probe():211] Finished collecting system info
2023-06-08 08:13:20,459 INFO    HandlerThread:162599 [system_monitor.py:probe():214] Publishing system info
2023-06-08 08:13:20,459 DEBUG   HandlerThread:162599 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-08 08:13:20,459 DEBUG   HandlerThread:162599 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-08 08:13:20,460 INFO    HandlerThread:162599 [system_monitor.py:probe():216] Finished publishing system info
2023-06-08 08:13:20,465 DEBUG   SenderThread:162599 [sender.py:send():375] send: files
2023-06-08 08:13:20,465 INFO    SenderThread:162599 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-08 08:13:20,469 DEBUG   SenderThread:162599 [sender.py:send():375] send: telemetry
2023-06-08 08:13:20,510 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: stop_status
2023-06-08 08:13:20,511 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: stop_status
2023-06-08 08:13:21,038 INFO    wandb-upload_0:162599 [upload_job.py:push():137] Uploaded file /tmp/tmp1tf7ulq6wandb/admonu9j-wandb-metadata.json
2023-06-08 08:13:21,363 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-summary.json
2023-06-08 08:13:21,363 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-metadata.json
2023-06-08 08:13:21,363 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log
2023-06-08 08:13:21,363 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/requirements.txt
2023-06-08 08:13:23,362 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log
2023-06-08 08:13:24,989 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: status_report
2023-06-08 08:13:25,363 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log
2023-06-08 08:13:27,364 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log
2023-06-08 08:13:29,990 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: status_report
2023-06-08 08:13:30,667 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: partial_history
2023-06-08 08:13:30,668 DEBUG   SenderThread:162599 [sender.py:send():375] send: history
2023-06-08 08:13:30,668 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: summary_record
2023-06-08 08:13:30,669 INFO    SenderThread:162599 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-08 08:13:31,365 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-summary.json
2023-06-08 08:13:31,365 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log
2023-06-08 08:13:32,298 DEBUG   SenderThread:162599 [sender.py:send():375] send: exit
2023-06-08 08:13:32,298 INFO    SenderThread:162599 [sender.py:send_exit():598] handling exit code: 1
2023-06-08 08:13:32,299 INFO    SenderThread:162599 [sender.py:send_exit():600] handling runtime: 11
2023-06-08 08:13:32,299 INFO    SenderThread:162599 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-08 08:13:32,299 INFO    SenderThread:162599 [sender.py:send_exit():606] send defer
2023-06-08 08:13:32,299 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,299 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-08 08:13:32,299 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,299 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-08 08:13:32,299 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 1
2023-06-08 08:13:32,299 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,299 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-08 08:13:32,299 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,299 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-08 08:13:32,299 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 2
2023-06-08 08:13:32,300 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,300 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-08 08:13:32,300 INFO    HandlerThread:162599 [system_monitor.py:finish():190] Stopping system monitor
2023-06-08 08:13:32,300 INFO    HandlerThread:162599 [interfaces.py:finish():202] Joined cpu monitor
2023-06-08 08:13:32,300 DEBUG   SystemMonitor:162599 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-08 08:13:32,300 INFO    HandlerThread:162599 [interfaces.py:finish():202] Joined disk monitor
2023-06-08 08:13:32,300 DEBUG   SystemMonitor:162599 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-08 08:13:32,301 DEBUG   SystemMonitor:162599 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-08 08:13:32,364 INFO    HandlerThread:162599 [interfaces.py:finish():202] Joined gpu monitor
2023-06-08 08:13:32,364 INFO    HandlerThread:162599 [interfaces.py:finish():202] Joined memory monitor
2023-06-08 08:13:32,364 INFO    HandlerThread:162599 [interfaces.py:finish():202] Joined network monitor
2023-06-08 08:13:32,365 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,365 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-08 08:13:32,365 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 3
2023-06-08 08:13:32,365 DEBUG   SenderThread:162599 [sender.py:send():375] send: stats
2023-06-08 08:13:32,365 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,365 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-08 08:13:32,365 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,365 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-08 08:13:32,365 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 4
2023-06-08 08:13:32,365 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,365 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-08 08:13:32,366 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,366 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-08 08:13:32,366 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 5
2023-06-08 08:13:32,366 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,366 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-08 08:13:32,366 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-summary.json
2023-06-08 08:13:32,366 DEBUG   SenderThread:162599 [sender.py:send():375] send: summary
2023-06-08 08:13:32,367 INFO    SenderThread:162599 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-08 08:13:32,367 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,367 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-08 08:13:32,367 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 6
2023-06-08 08:13:32,367 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,367 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-08 08:13:32,367 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,367 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-08 08:13:32,371 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: status_report
2023-06-08 08:13:32,557 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 7
2023-06-08 08:13:32,558 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,558 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-08 08:13:32,558 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,558 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-08 08:13:32,738 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 8
2023-06-08 08:13:32,738 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,738 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-08 08:13:32,738 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:32,738 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-08 08:13:32,750 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 9
2023-06-08 08:13:32,750 DEBUG   SenderThread:162599 [sender.py:send():375] send: artifact
2023-06-08 08:13:32,752 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:32,752 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-08 08:13:33,299 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-08 08:13:33,366 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-summary.json
2023-06-08 08:13:33,367 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log
2023-06-08 08:13:33,367 INFO    Thread-12 :162599 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/config.yaml
2023-06-08 08:13:33,933 INFO    wandb-upload_1:162599 [upload_job.py:push():95] Uploaded file /home/ajvendetta/.local/share/wandb/artifacts/staging/tmp4p8i9x_r
2023-06-08 08:13:33,933 INFO    wandb-upload_0:162599 [upload_job.py:push():95] Uploaded file /home/ajvendetta/.local/share/wandb/artifacts/staging/tmp98f136bw
2023-06-08 08:13:34,962 INFO    SenderThread:162599 [sender.py:send_artifact():1474] sent artifact job-git_github.com_alhussein-jamil_CassieRobot.git_run.py - {'id': 'QXJ0aWZhY3Q6NDgxMTIwMzkw', 'digest': 'f5c7e2d3fc0e7ab12782c29581ece23d', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1NDAwNTQ2', 'latestArtifact': None}, 'version': 'latest'}
2023-06-08 08:13:34,962 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:34,962 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-08 08:13:34,962 INFO    SenderThread:162599 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-08 08:13:35,368 INFO    SenderThread:162599 [dir_watcher.py:finish():395] scan: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files
2023-06-08 08:13:35,368 INFO    SenderThread:162599 [dir_watcher.py:finish():409] scan save: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log output.log
2023-06-08 08:13:35,368 INFO    SenderThread:162599 [dir_watcher.py:finish():409] scan save: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/config.yaml config.yaml
2023-06-08 08:13:35,368 INFO    SenderThread:162599 [dir_watcher.py:finish():409] scan save: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-metadata.json wandb-metadata.json
2023-06-08 08:13:35,368 INFO    SenderThread:162599 [dir_watcher.py:finish():409] scan save: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-summary.json wandb-summary.json
2023-06-08 08:13:35,368 INFO    SenderThread:162599 [dir_watcher.py:finish():409] scan save: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/requirements.txt requirements.txt
2023-06-08 08:13:35,368 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 10
2023-06-08 08:13:35,369 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: poll_exit
2023-06-08 08:13:35,372 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:35,372 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-08 08:13:35,374 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:35,374 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-08 08:13:35,374 INFO    SenderThread:162599 [file_pusher.py:finish():167] shutting down file pusher
2023-06-08 08:13:35,762 INFO    wandb-upload_0:162599 [upload_job.py:push():137] Uploaded file /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/config.yaml
2023-06-08 08:13:35,799 INFO    wandb-upload_1:162599 [upload_job.py:push():137] Uploaded file /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/output.log
2023-06-08 08:13:35,868 INFO    wandb-upload_2:162599 [upload_job.py:push():137] Uploaded file /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/wandb-summary.json
2023-06-08 08:13:35,878 INFO    wandb-upload_3:162599 [upload_job.py:push():137] Uploaded file /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/files/requirements.txt
2023-06-08 08:13:36,079 INFO    Thread-11 :162599 [sender.py:transition_state():626] send defer: 11
2023-06-08 08:13:36,079 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:36,079 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-08 08:13:36,079 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:36,080 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-08 08:13:36,080 INFO    SenderThread:162599 [file_pusher.py:join():172] waiting for file pusher
2023-06-08 08:13:36,080 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 12
2023-06-08 08:13:36,080 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:36,080 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-08 08:13:36,080 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:36,080 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-08 08:13:36,241 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 13
2023-06-08 08:13:36,241 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:36,241 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-08 08:13:36,241 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:36,241 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-08 08:13:36,241 INFO    SenderThread:162599 [sender.py:transition_state():626] send defer: 14
2023-06-08 08:13:36,242 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: defer
2023-06-08 08:13:36,242 INFO    HandlerThread:162599 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-08 08:13:36,242 DEBUG   SenderThread:162599 [sender.py:send():375] send: final
2023-06-08 08:13:36,242 DEBUG   SenderThread:162599 [sender.py:send():375] send: footer
2023-06-08 08:13:36,242 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: defer
2023-06-08 08:13:36,242 INFO    SenderThread:162599 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-08 08:13:36,243 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-08 08:13:36,243 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: server_info
2023-06-08 08:13:36,243 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: get_summary
2023-06-08 08:13:36,243 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-08 08:13:36,243 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: poll_exit
2023-06-08 08:13:36,243 DEBUG   SenderThread:162599 [sender.py:send_request():402] send_request: server_info
2023-06-08 08:13:36,364 INFO    MainThread:162599 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-06-08 08:13:36,365 INFO    MainThread:162599 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-06-08 08:13:36,365 INFO    MainThread:162599 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-06-08 08:13:36,365 DEBUG   HandlerThread:162599 [handler.py:handle_request():144] handle_request: shutdown
2023-06-08 08:13:36,365 INFO    HandlerThread:162599 [handler.py:finish():842] shutting down handler
2023-06-08 08:13:37,244 INFO    WriterThread:162599 [datastore.py:close():298] close: /home/ajvendetta/CassieRobot/wandb/run-20230608_081319-tni9wdl6/run-tni9wdl6.wandb
2023-06-08 08:13:37,364 INFO    SenderThread:162599 [sender.py:finish():1550] shutting down sender
2023-06-08 08:13:37,364 INFO    SenderThread:162599 [file_pusher.py:finish():167] shutting down file pusher
2023-06-08 08:13:37,364 INFO    SenderThread:162599 [file_pusher.py:join():172] waiting for file pusher
